year,0_team,1_team,winner_id
2015,eastern ky,valparaiso,0
2015,northwestern state,southeastern la,1
2015,wake forest,elon,0
2015,ball state,vmi,0
2015,georgia tech,alcorn,0
2015,uconn,villanova,0
2015,utah state,southern utah,0
2015,fresno state,abilene christian,0
2015,nevada,uc davis,0
2015,san jose state,new hampshire,0
2015,army west point,fordham,1
2015,central conn state,lehigh,1
2015,delaware,jacksonville,1
2015,syracuse,rhode island,0
2015,oregon state,weber state,0
2015,maryland,richmond,0
2015,kansas,south dakota state,1
2015,iowa,illinois state,0
2015,rutgers,norfolk state,0
2015,ole miss,ut martin,0
2015,navy,colgate,0
2015,robert morris,dayton,1
2015,clemson,wofford,0
2015,pittsburgh,youngstown state,0
2015,boston college,maine,0
2015,monmouth,holy cross,1
2015,washington state,portland state,1
2015,indiana state,butler,0
2015,app state,howard,0
2015,buffalo,ualbany,0
2015,miami fl,presbyterian,0
2015,air force,morgan state,0
2015,indiana,massachusetts,0
2015,wyoming,north dakota,1
2015,rice,wagner,0
2015,california,grambling,0
2015,austin peay,mercer,1
2015,james madison,morehead state,0
2015,miami fl,bethunecookman,0
2015,chattanooga,jacksonville state,1
2015,the citadel,davidson,0
2015,bucknell,marist,0
2015,east carolina,towson,0
2015,lafayette,william  mary,1
2015,south alabama,gardnerwebb,0
2015,middle tenn,jackson state,0
2015,louisiana tech,southern u,0
2015,south fla,florida am,0
2015,memphis,missouri state,0
2015,liberty,delaware state,0
2015,furman,coastal carolina,1
2015,kansas state,south dakota,0
2015,oregon,eastern wash,0
2015,san diego state,san diego,0
2015,houston,tennessee tech,0
2015,new mexico,mississippi val,0
2015,cincinnati,alabama am,0
2015,montana,cal poly,1
2015,texas southern,prairie view,1
2015,south carolina state,arkpine bluff,0
2015,tennessee state,alabama state,0
2015,mississippi val,southern u,1
2015,auburn,jacksonville state,0
2015,hampton,richmond,1
2015,charlotte,presbyterian,0
2015,purdue,indiana state,0
2015,illinois,western ill,0
2015,boston college,howard,0
2015,vmi,morehead state,0
2015,washington,sacramento state,0
2015,valparaiso,sacred heart,1
2015,west virginia,liberty,0
2015,central mich,monmouth,0
2015,samford,florida am,0
2015,niu,murray state,0
2015,southern miss,austin peay,0
2015,virginia tech,furman,0
2015,north dakota state,weber state,0
2015,ualbany,rhode island,0
2015,james madison,lehigh,0
2015,northwestern,eastern ill,0
2015,duke,north carolina,0
2015,nc state,eastern ky,0
2015,kent state,delaware state,0
2015,stony brook,central conn state,0
2015,colgate,new hampshire,1
2015,delaware,lafayette,0
2015,gardnerwebb,elon,1
2015,south carolina state,coastal carolina,1
2015,bucknell,duquesne,1
2015,georgetown,marist,0
2015,the citadel,western caro,0
2015,north dakota,drake,0
2015,mercer,stetson,0
2015,fordham,villanova,1
2015,idaho state,portland state,1
2015,troy,charleston so,0
2015,texas state,prairie view,0
2015,youngstown state,robert morris,0
2015,south dakota state,southern utah,0
2015,wofford,tennessee tech,0
2015,jackson state,tennessee state,1
2015,south fla,nicholls,0
2015,louisiana,northwestern state,0
2015,grambling,bethunecookman,1
2015,alabama state,alcorn,1
2015,old dominion,norfolk state,0
2015,illinois state,morgan state,0
2015,houston christian,northern colo,1
2015,uc davis,south dakota,1
2015,arizona state,cal poly,0
2015,south carolina state,florida am,0
2015,hampton,howard,0
2015,boise state,idaho state,0
2015,villanova,delaware,0
2015,georgetown,dartmouth,1
2015,brown,bryant,1
2015,rhode island,harvard,1
2015,dayton,duquesne,0
2015,fordham,columbia,0
2015,colgate,yale,1
2015,ohio,southeastern la,0
2015,jacksonville state,tennessee state,0
2015,james madison,ualbany,0
2015,south dakota,drake,0
2015,cornell,bucknell,1
2015,north dakota state,north dakota,0
2015,samford,chattanooga,1
2015,virginia,william  mary,0
2015,marshall,norfolk state,0
2015,vanderbilt,austin peay,0
2015,mississippi state,northwestern state,0
2015,eastern wash,montana state,0
2015,idaho,wofford,0
2015,alcorn,mississippi val,0
2015,fiu,north carolina,0
2015,southern u,jackson state,0
2015,ga southern,the citadel,0
2015,marist,sacred heart,0
2015,lafayette,princeton,1
2015,richmond,vmi,0
2015,ucf,furman,1
2015,wagner,monmouth,1
2015,towson,holy cross,0
2015,coastal carolina,western ill,0
2015,presbyterian,campbell,0
2015,abilene christian,houston christian,0
2015,western mich,murray state,0
2015,liberty,montana,0
2015,alabama state,grambling,1
2015,arkpine bluff,texas southern,1
2015,tennessee tech,mercer,0
2015,tennessee,western caro,0
2015,stony brook,new hampshire,0
2015,arkansas state,missouri state,0
2015,prairie view,alabama am,0
2015,weber state,sacramento state,0
2015,southern utah,northern colo,0
2015,tulane,maine,0
2015,eastern ill,illinois state,1
2015,arizona,niu,0
2015,hawaii,uc davis,0
2015,georgia,southern u,0
2015,butler,campbell,0
2015,marist,jacksonville,1
2015,holy cross,colgate,1
2015,north carolina,delaware,0
2015,fordham,monmouth,0
2015,morehead state,davidson,0
2015,columbia,georgetown,1
2015,yale,cornell,0
2015,valparaiso,san diego,1
2015,colorado,nicholls,0
2015,drake,stetson,0
2015,north dakota,uc davis,0
2015,elon,towson,0
2015,furman,vmi,0
2015,ualbany,duquesne,0
2015,ut martin,jacksonville state,1
2015,maine,rhode island,0
2015,northern colo,weber state,1
2015,montana state,cal poly,0
2015,montana,niu,0
2015,norfolk state,hampton,0
2015,howard,morgan state,1
2015,princeton,lehigh,0
2015,the citadel,charleston so,1
2015,new hampshire,central conn state,0
2015,south dakota state,robert morris,0
2015,florida am,tennessee state,1
2015,wagner,lafayette,1
2015,louisville,samford,0
2015,dayton,kennesaw state,0
2015,eastern ky,austin peay,0
2015,coastal carolina,bryant,0
2015,massachusetts,liberty,0
2015,murray state,tennessee tech,1
2015,smu,james madison,1
2015,wofford,gardnerwebb,0
2015,harvard,brown,0
2015,presbyterian,chattanooga,1
2015,dartmouth,sacred heart,0
2015,william  mary,stony brook,0
2015,unlv,idaho state,0
2015,sacramento state,eastern wash,1
2015,texas southern,alabama state,1
2015,cornell,colgate,1
2015,harvard,georgetown,0
2015,princeton,columbia,0
2015,weber state,southern utah,1
2015,wagner,robert morris,1
2015,james madison,stony brook,0
2015,duquesne,central conn state,0
2015,lehigh,yale,1
2015,davidson,valparaiso,1
2015,holy cross,ualbany,0
2015,howard,norfolk state,1
2015,monmouth,bryant,0
2015,stetson,dayton,1
2015,jacksonville,morehead state,0
2015,vmi,bucknell,1
2015,north carolina,bethunecookman,1
2015,delaware state,morgan state,1
2015,jacksonville state,mississippi val,0
2015,coastal carolina,alabama am,0
2015,missouri state,indiana state,1
2015,south dakota,youngstown state,1
2015,western caro,presbyterian,0
2015,new hampshire,elon,0
2015,richmond,maine,0
2015,georgia state,liberty,1
2015,uc davis,montana,1
2015,san diego,marist,0
2015,western ill,massachusetts,0
2015,arkpine bluff,alcorn,1
2015,austin peay,eastern ill,1
2015,portland state,north dakota,1
2015,campbell,drake,0
2015,brown,rhode island,0
2015,mercer,wofford,1
2015,lafayette,fordham,1
2015,tennessee tech,ut martin,1
2015,furman,south carolina state,0
2015,jackson state,grambling,1
2015,south dakota state,north dakota state,1
2015,niu,montana state,0
2015,delaware,william  mary,0
2015,kentucky,eastern ky,0
2015,cal poly,idaho state,0
2015,sacramento state,northern colo,1
2015,eastern ky,tennessee tech,0
2015,bethunecookman,south carolina state,0
2015,rhode island,delaware,0
2015,cornell,harvard,1
2015,villanova,william  mary,1
2015,charleston so,monmouth,0
2015,robert morris,sacred heart,1
2015,princeton,colgate,0
2015,dayton,san diego,0
2015,chattanooga,furman,0
2015,bucknell,lehigh,1
2015,central conn state,bryant,0
2015,morehead state,butler,0
2015,holy cross,brown,1
2015,vmi,samford,1
2015,dartmouth,yale,0
2015,the citadel,wofford,0
2015,coastal carolina,presbyterian,0
2015,north dakota,idaho state,1
2015,georgetown,lafayette,0
2015,hampton,delaware state,0
2015,drake,valparaiso,0
2015,prairie view,mississippi val,0
2015,towson,james madison,1
2015,ualbany,maine,1
2015,richmond,elon,0
2015,western caro,mercer,0
2015,ut martin,tennessee state,0
2015,montana,weber state,1
2015,murray state,austin peay,0
2015,grambling,alabama am,0
2015,western ill,south dakota,0
2015,eastern wash,cal poly,0
2015,florida am,north carolina,1
2015,north texas,portland state,1
2015,campbell,marist,1
2015,jacksonville,stetson,0
2015,columbia,wagner,0
2015,uc davis,niu,0
2015,gardnerwebb,liberty,0
2015,youngstown state,illinois state,1
2015,massachusetts,missouri state,0
2015,south dakota state,indiana state,0
2015,alabama state,southern u,1
2015,mcneese,southeastern la,0
2015,montana state,sacramento state,0
2015,arkpine bluff,alabama state,1
2015,brown,princeton,0
2015,bryant,duquesne,0
2015,rhode island,richmond,1
2015,william  mary,new hampshire,0
2015,central conn state,dartmouth,1
2015,army west point,bucknell,0
2015,fordham,holy cross,0
2015,georgetown,colgate,1
2015,sacred heart,cornell,0
2015,stetson,campbell,1
2015,butler,davidson,0
2015,monmouth,liberty,0
2015,kennesaw state,gardnerwebb,0
2015,morgan state,hampton,1
2015,vmi,chattanooga,1
2015,alabama am,jackson state,0
2015,presbyterian,charleston so,1
2015,wofford,western caro,1
2015,valparaiso,dayton,1
2015,south carolina state,howard,0
2015,indiana state,massachusetts,0
2015,missouri state,illinois state,1
2015,florida am,delaware state,0
2015,elon,james madison,1
2015,samford,the citadel,1
2015,northern colo,uc davis,0
2015,maine,yale,1
2015,north dakota state,south dakota,1
2015,lafayette,harvard,1
2015,ualbany,villanova,1
2015,portland state,montana state,0
2015,youngstown state,south dakota state,1
2015,nicholls,houston christian,0
2015,idaho state,eastern wash,1
2015,san diego,drake,0
2015,austin peay,ut martin,1
2015,stony brook,towson,1
2015,tennessee state,eastern ill,1
2015,tennessee tech,jacksonville state,1
2015,southern utah,sacramento state,0
2015,weber state,north dakota,0
2015,harvard,princeton,0
2015,cornell,brown,1
2015,maine,stony brook,0
2015,sacred heart,central conn state,1
2015,davidson,marist,1
2015,texas southern,southern u,1
2015,indiana state,north dakota state,1
2015,monmouth,coastal carolina,1
2015,bucknell,georgetown,1
2015,holy cross,lafayette,0
2015,fordham,lehigh,0
2015,gardnerwebb,charleston so,1
2015,wofford,chattanooga,1
2015,furman,the citadel,1
2015,drake,jacksonville,0
2015,delaware state,south carolina state,1
2015,north carolina,morgan state,0
2015,valparaiso,stetson,1
2015,eastern ill,tennessee tech,0
2015,ut martin,murray state,0
2015,houston christian,southeastern la,1
2015,grambling,mississippi val,0
2015,jackson state,arkpine bluff,0
2015,dartmouth,columbia,0
2015,mercer,vmi,1
2015,illinois state,western ill,0
2015,south dakota,missouri state,0
2015,eastern ky,tennessee state,0
2015,byu,wagner,0
2015,western caro,samford,0
2015,montana,north dakota,0
2015,delaware,new hampshire,0
2015,william  mary,hampton,0
2015,james madison,richmond,1
2015,northern colo,eastern wash,1
2015,bethunecookman,norfolk state,0
2015,campbell,morehead state,1
2015,austin peay,jacksonville state,1
2015,robert morris,duquesne,1
2015,dayton,butler,0
2015,niu,weber state,0
2015,uc davis,southern utah,1
2015,liberty,kennesaw state,0
2015,massachusetts,youngstown state,0
2015,towson,villanova,0
2015,mcneese,northwestern state,0
2015,sacramento state,idaho state,0
2015,cal poly,portland state,1
2015,harvard,dartmouth,0
2015,duquesne,wagner,0
2015,central conn state,robert morris,0
2015,stony brook,elon,1
2015,marist,butler,0
2015,yale,columbia,1
2015,lehigh,georgetown,0
2015,colgate,fordham,0
2015,morehead state,drake,0
2015,dayton,jacksonville,0
2015,stetson,san diego,1
2015,new hampshire,rhode island,0
2015,kennesaw state,monmouth,0
2015,illinois state,indiana state,0
2015,holy cross,bryant,0
2015,south carolina state,hampton,0
2015,vmi,wofford,1
2015,prairie view,arkpine bluff,0
2015,north carolina,norfolk state,0
2015,delaware state,bethunecookman,1
2015,the citadel,mercer,0
2015,chattanooga,western caro,0
2015,murray state,eastern ill,1
2015,jacksonville state,eastern ky,0
2015,mississippi val,jackson state,1
2015,north dakota,montana state,0
2015,presbyterian,gardnerwebb,1
2015,towson,delaware,0
2015,western ill,youngstown state,1
2015,davidson,campbell,1
2015,massachusetts,north dakota state,1
2015,missouri state,south dakota state,1
2015,tennessee state,austin peay,0
2015,samford,furman,1
2015,eastern wash,weber state,0
2015,abilene christian,mcneese,1
2015,alabama state,alabama am,0
2015,richmond,ualbany,0
2015,lafayette,bucknell,1
2015,princeton,cornell,0
2015,arkansas,ut martin,0
2015,william  mary,james madison,0
2015,nicholls,northwestern state,1
2015,southern u,alcorn,1
2015,southern utah,cal poly,0
2015,portland state,montana,0
2015,niu,northern colo,0
2015,charleston so,coastal carolina,0
2015,villanova,maine,0
2015,dartmouth,cornell,0
2015,delaware,ualbany,1
2015,elon,william  mary,1
2015,wagner,bryant,1
2015,sacred heart,duquesne,1
2015,yale,brown,0
2015,rhode island,villanova,1
2015,lehigh,holy cross,0
2015,lafayette,colgate,1
2015,fordham,bucknell,0
2015,jacksonville,davidson,0
2015,kennesaw state,charleston so,1
2015,eastern ky,ut martin,1
2015,morehead state,dayton,1
2015,marist,stetson,0
2015,stony brook,howard,0
2015,columbia,harvard,1
2015,hampton,florida am,0
2015,butler,valparaiso,0
2015,south dakota,massachusetts,0
2015,alabama am,mississippi val,0
2015,north carolina,delaware state,0
2015,the citadel,vmi,0
2015,eastern ill,jacksonville state,1
2015,youngstown state,missouri state,0
2015,weber state,uc davis,0
2015,northern colo,portland state,0
2015,south dakota state,illinois state,0
2015,new hampshire,richmond,0
2015,alcorn,prairie view,1
2015,grambling,texas southern,0
2015,san diego,campbell,0
2015,liberty,presbyterian,0
2015,tennessee state,murray state,1
2015,western caro,furman,0
2015,arkpine bluff,southern u,1
2015,coastal carolina,gardnerwebb,0
2015,north dakota state,western ill,0
2015,montana state,southern utah,1
2015,mercer,chattanooga,0
2015,bethunecookman,morgan state,0
2015,idaho state,montana,1
2015,eastern wash,niu,1
2015,northwestern state,abilene christian,0
2015,maine,towson,1
2015,jackson state,alabama state,1
2015,cal poly,sacramento state,0
2015,georgetown,fordham,1
2015,monmouth,presbyterian,0
2015,davidson,san diego,1
2015,bryant,sacred heart,1
2015,wagner,central conn state,0
2015,maine,elon,1
2015,rhode island,stony brook,1
2015,brown,dartmouth,1
2015,cornell,columbia,0
2015,colgate,lehigh,0
2015,princeton,yale,1
2015,dayton,marist,0
2015,campbell,jacksonville,1
2015,bucknell,holy cross,1
2015,norfolk state,south carolina state,1
2015,howard,north carolina,1
2015,morgan state,florida am,0
2015,butler,drake,0
2015,indiana state,western ill,1
2015,william  mary,towson,0
2015,wofford,samford,1
2015,furman,mercer,1
2015,youngstown state,north dakota state,1
2015,north dakota,northern colo,0
2015,texas southern,alcorn,1
2015,valparaiso,morehead state,1
2015,chattanooga,the citadel,0
2015,south dakota,south dakota state,1
2015,charleston so,liberty,0
2015,coastal carolina,kennesaw state,0
2015,murray state,eastern ky,1
2015,tennessee tech,austin peay,0
2015,ut martin,eastern ill,1
2015,abilene christian,southeastern la,0
2015,massachusetts,illinois state,1
2015,alabama state,prairie view,1
2015,arkpine bluff,grambling,1
2015,montana,eastern wash,0
2015,delaware,james madison,1
2015,villanova,richmond,0
2015,niu,sacramento state,0
2015,idaho state,montana state,1
2015,uc davis,cal poly,1
2015,southern u,alabama am,0
2015,portland state,southern utah,0
2015,ualbany,new hampshire,1
2015,texas am,western caro,0
2015,southeastern la,nicholls,1
2015,liberty,coastal carolina,0
2015,columbia,brown,1
2015,dartmouth,princeton,0
2015,richmond,william  mary,0
2015,south carolina,the citadel,1
2015,james madison,villanova,0
2015,sacred heart,wagner,0
2015,robert morris,bryant,0
2015,elon,delaware,1
2015,holy cross,georgetown,0
2015,lehigh,lafayette,0
2015,colgate,bucknell,0
2015,new hampshire,maine,0
2015,stony brook,ualbany,0
2015,illinois state,south dakota,0
2015,morgan state,norfolk state,1
2015,jacksonville,valparaiso,0
2015,stetson,davidson,1
2015,marist,morehead state,1
2015,indiana state,youngstown state,0
2015,gardnerwebb,monmouth,1
2015,vmi,western caro,1
2015,drake,dayton,0
2015,delaware state,howard,0
2015,prairie view,jackson state,0
2015,mississippi val,arkpine bluff,1
2015,towson,rhode island,0
2015,eastern ill,eastern ky,0
2015,presbyterian,kennesaw state,0
2015,jacksonville state,murray state,0
2015,northern colo,abilene christian,0
2015,montana state,montana,1
2015,bethunecookman,florida am,0
2015,yale,harvard,1
2015,mercer,samford,1
2015,alcorn,alabama am,0
2015,weber state,idaho state,0
2015,florida state,chattanooga,0
2015,north dakota state,missouri state,0
2015,tennessee tech,tennessee state,0
2015,wofford,furman,0
2015,western ill,south dakota state,0
2015,san diego,butler,0
2015,alabama,charleston so,0
2015,southern utah,niu,0
2015,eastern wash,portland state,1
2015,sacramento state,uc davis,1
2015,cal poly,north dakota,1
2015,dayton,western ill,1
2015,chattanooga,fordham,0
2015,alabama am,texas southern,0
2015,coastal carolina,the citadel,1
2015,jackson state,alcorn,1
2015,montana,south dakota state,0
2015,new hampshire,colgate,1
2015,william  mary,duquesne,0
2015,grambling,southern u,0
2015,richmond,william  mary,0
2015,charleston so,the citadel,0
2015,james madison,colgate,1
2015,jacksonville state,chattanooga,0
2015,illinois state,western ill,0
