Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
Cincinnati (AAC),12,4-8,850.0,4489.0,5.28,27.0,,951.0,5074.0,5.34,35.0,39.0,422.8,7.0,17.0,24.0,8.0,15.0,23.0,1.0,0.08,317:57,26:29,54.0,34.0,225.0,71.0,5.9,26.0,172.0,2.17,28.0,23.0,1.0,0.0,13.0,0.0,232.0,19.3,39.0,36.0,0.0,0.0,17.0,1.0,323.0,26.9,397.0,1418.0,3.57,8.0,118.2,562.0,2275.0,4.05,17.0,189.6,37.0,7.0,12.0,11.0,30.0,0.811,51.0,15.0,8.0,17.0,40.0,0.784,13.0,138.0,1.0,10.62,13.0,138.0,1.0,10.62,453.0,259.0,15.0,3071.0,6.78,11.86,19.0,255.9,239.0,389.0,2799.0,18.0,7.2,11.71,233.3,35.0,726.0,0.0,20.74,35.0,726.0,0.0,20.74,133.0,136.0,18.0,287.0,133.0,136.0,18.0,287.0,55.0,544.0,45.33,182.0,69.0,0.379,93.0,194.0,0.479,7.0,17.0,0.412,11.0,18.0,0.611
ULM (Sun Belt),12,4-8,876.0,4480.0,5.11,36.0,,867.0,5764.0,6.65,53.0,60.0,480.3,7.0,6.0,13.0,8.0,16.0,24.0,-11.0,-0.92,353:19,29:26,56.0,24.0,290.0,68.0,5.7,19.0,100.0,1.58,36.0,35.0,0.0,0.0,9.0,1.0,280.0,23.3,60.0,54.0,1.0,0.0,17.0,1.0,469.0,39.1,512.0,2176.0,4.25,21.0,181.3,545.0,3123.0,5.73,31.0,260.3,40.0,18.0,6.0,7.0,31.0,0.775,55.0,24.0,10.0,15.0,49.0,0.891,18.0,143.0,1.0,7.94,18.0,143.0,1.0,7.94,364.0,198.0,16.0,2304.0,6.33,11.64,15.0,192.0,192.0,322.0,2641.0,22.0,8.2,13.76,220.1,42.0,968.0,1.0,23.05,42.0,968.0,1.0,23.05,153.0,119.0,20.0,292.0,153.0,119.0,20.0,292.0,50.0,545.0,45.42,191.0,81.0,0.424,68.0,152.0,0.447,13.0,26.0,0.5,6.0,15.0,0.4
Charlotte (C-USA),12,4-8,897.0,4434.0,4.94,35.0,,902.0,5439.0,6.03,53.0,54.0,453.3,6.0,16.0,22.0,9.0,6.0,15.0,7.0,0.58,,,36.0,26.0,170.0,49.0,4.1,25.0,169.0,2.08,40.0,33.0,1.0,0.0,9.0,0.0,302.0,25.2,54.0,49.0,0.0,0.0,14.0,0.0,415.0,34.6,484.0,2121.0,4.38,18.0,176.8,406.0,1721.0,4.24,24.0,143.4,43.0,16.0,10.0,9.0,35.0,0.814,60.0,21.0,20.0,12.0,53.0,0.883,,,,,,,,,413.0,214.0,6.0,2313.0,5.6,10.81,17.0,192.8,310.0,496.0,3718.0,29.0,7.5,11.99,309.8,,,,,,,,,,,,,,,,,,,,195.0,63.0,0.323,72.0,172.0,0.419,16.0,33.0,0.485,,,
UTEP (C-USA),12,4-8,736.0,4430.0,6.02,41.0,,822.0,5032.0,6.12,49.0,53.0,419.3,5.0,6.0,11.0,8.0,8.0,16.0,-5.0,-0.42,,,30.0,32.0,175.0,46.0,3.8,22.0,186.0,1.83,43.0,39.0,2.0,0.0,5.0,0.0,316.0,26.3,53.0,47.0,3.0,0.0,16.0,0.0,419.0,34.9,409.0,2226.0,5.44,20.0,185.5,476.0,2524.0,5.3,23.0,210.3,31.0,8.0,14.0,4.0,26.0,0.839,46.0,17.0,16.0,9.0,42.0,0.913,,,,,,,,,327.0,195.0,8.0,2204.0,6.74,11.3,21.0,183.7,210.0,346.0,2508.0,26.0,7.25,11.94,209.0,,,,,,,,,,,,,,,,,,,,153.0,64.0,0.418,65.0,157.0,0.414,5.0,15.0,0.333,,,
Stanford (Pac-12),13,10-3,827.0,4772.0,5.77,35.0,,894.0,4785.0,5.35,33.0,33.0,368.1,6.0,14.0,20.0,9.0,9.0,18.0,2.0,0.15,426:09,32:46,55.0,34.0,327.0,72.0,5.5,34.0,202.0,2.62,39.0,34.0,1.0,0.0,22.0,3.0,342.0,26.3,33.0,29.0,1.0,0.0,12.0,0.0,265.0,20.4,522.0,2716.0,5.2,20.0,208.9,457.0,1878.0,4.11,15.0,144.5,39.0,11.0,8.0,14.0,33.0,0.846,45.0,14.0,12.0,10.0,36.0,0.8,19.0,143.0,0.0,7.53,19.0,143.0,0.0,7.53,305.0,179.0,9.0,2056.0,6.74,11.49,15.0,158.2,239.0,437.0,2907.0,18.0,6.65,12.16,223.6,25.0,510.0,0.0,20.4,25.0,510.0,0.0,20.4,105.0,129.0,19.0,253.0,105.0,129.0,19.0,253.0,85.0,707.0,54.38,178.0,75.0,0.421,70.0,188.0,0.372,6.0,12.0,0.5,16.0,28.0,0.571
Miami (OH) (MAC),13,6-7,842.0,4770.0,5.67,36.0,,876.0,4592.0,5.24,36.0,39.0,353.2,7.0,14.0,21.0,13.0,7.0,20.0,1.0,0.08,421:12,32:24,50.0,36.0,265.0,68.0,5.2,42.0,254.0,3.23,38.0,32.0,0.0,0.0,11.0,2.0,297.0,22.8,39.0,36.0,0.0,0.0,13.0,0.0,309.0,23.8,484.0,1772.0,3.66,9.0,136.3,468.0,1877.0,4.01,21.0,144.4,40.0,7.0,15.0,11.0,33.0,0.825,42.0,17.0,6.0,10.0,33.0,0.786,19.0,150.0,1.0,7.89,19.0,150.0,1.0,7.89,358.0,212.0,7.0,2998.0,8.37,14.14,27.0,230.6,238.0,408.0,2715.0,15.0,6.65,11.41,208.8,43.0,908.0,0.0,21.12,43.0,908.0,0.0,21.12,114.0,119.0,29.0,262.0,114.0,119.0,29.0,262.0,88.0,720.0,55.38,164.0,62.0,0.378,73.0,179.0,0.408,7.0,15.0,0.467,11.0,22.0,0.5
Oregon St. (Pac-12),12,4-8,795.0,4386.0,5.52,37.0,,894.0,5150.0,5.76,40.0,45.0,429.2,13.0,7.0,20.0,8.0,11.0,19.0,1.0,0.08,369:24,30:47,46.0,12.0,177.0,52.0,4.3,25.0,155.0,2.08,40.0,37.0,1.0,0.0,11.0,1.0,314.0,26.2,45.0,41.0,1.0,0.0,17.0,1.0,366.0,30.5,442.0,2300.0,5.2,24.0,191.7,492.0,2616.0,5.32,25.0,218.0,38.0,19.0,7.0,7.0,33.0,0.868,44.0,21.0,4.0,11.0,36.0,0.818,18.0,65.0,1.0,3.61,18.0,65.0,1.0,3.61,353.0,193.0,11.0,2086.0,5.91,10.81,13.0,173.8,226.0,402.0,2534.0,15.0,6.3,11.21,211.2,36.0,661.0,0.0,18.36,36.0,661.0,0.0,18.36,133.0,118.0,26.0,277.0,133.0,118.0,26.0,277.0,96.0,862.0,71.83,172.0,64.0,0.372,74.0,177.0,0.418,3.0,15.0,0.2,12.0,23.0,0.522
Kansas (Big 12),12,2-10,870.0,4314.0,4.96,27.0,,906.0,5474.0,6.04,53.0,58.0,456.2,12.0,10.0,22.0,14.0,22.0,36.0,-14.0,-1.17,333:37,27:48,84.0,12.0,340.0,90.0,7.5,27.0,153.0,2.25,29.0,26.0,1.0,0.0,13.0,1.0,243.0,20.3,58.0,50.0,0.0,0.0,16.0,1.0,448.0,37.3,405.0,1429.0,3.53,11.0,119.1,549.0,2837.0,5.17,27.0,236.4,32.0,8.0,9.0,10.0,27.0,0.844,62.0,21.0,16.0,11.0,48.0,0.774,25.0,241.0,1.0,9.64,25.0,241.0,1.0,9.64,465.0,278.0,22.0,2885.0,6.2,10.38,16.0,240.4,211.0,357.0,2637.0,26.0,7.39,12.5,219.8,21.0,432.0,0.0,20.57,21.0,432.0,0.0,20.57,149.0,107.0,21.0,277.0,149.0,107.0,21.0,277.0,71.0,654.0,54.5,182.0,60.0,0.33,62.0,174.0,0.356,5.0,20.0,0.25,8.0,18.0,0.444
Minnesota (Big Ten),13,9-4,886.0,4644.0,5.24,43.0,,940.0,4534.0,4.82,34.0,35.0,348.8,16.0,9.0,25.0,5.0,12.0,17.0,8.0,0.62,404:23,31:06,85.0,32.0,407.0,101.0,7.8,17.0,95.0,1.31,45.0,43.0,0.0,0.0,22.0,1.0,381.0,29.3,35.0,28.0,1.0,0.0,15.0,1.0,287.0,22.1,558.0,2387.0,4.28,34.0,183.6,453.0,1532.0,3.38,12.0,117.8,56.0,30.0,8.0,11.0,49.0,0.875,39.0,10.0,15.0,10.0,35.0,0.897,31.0,129.0,0.0,4.16,31.0,129.0,0.0,4.16,328.0,181.0,12.0,2257.0,6.88,12.47,9.0,173.6,274.0,487.0,3002.0,22.0,6.16,10.96,230.9,31.0,563.0,0.0,18.16,31.0,563.0,0.0,18.16,95.0,129.0,23.0,247.0,95.0,129.0,23.0,247.0,88.0,743.0,57.15,190.0,73.0,0.384,83.0,214.0,0.388,5.0,10.0,0.5,12.0,26.0,0.462
Louisiana (Sun Belt),13,6-7,929.0,4643.0,5.0,33.0,,929.0,4928.0,5.3,37.0,39.0,379.1,8.0,10.0,18.0,4.0,13.0,17.0,1.0,0.08,386:02,29:41,63.0,32.0,347.0,79.0,6.1,36.0,246.0,2.77,36.0,30.0,1.0,1.0,19.0,0.0,307.0,23.6,39.0,33.0,1.0,0.0,20.0,0.0,329.0,25.3,586.0,2326.0,3.97,21.0,178.9,490.0,1679.0,3.43,19.0,129.2,46.0,19.0,7.0,15.0,41.0,0.891,50.0,17.0,9.0,17.0,43.0,0.86,8.0,195.0,1.0,24.38,8.0,195.0,1.0,24.38,343.0,204.0,13.0,2317.0,6.76,11.36,12.0,178.2,271.0,439.0,3249.0,18.0,7.4,11.99,249.9,39.0,643.0,0.0,16.49,39.0,643.0,0.0,16.49,93.0,156.0,16.0,265.0,93.0,156.0,16.0,265.0,94.0,730.0,56.15,198.0,74.0,0.374,72.0,194.0,0.371,7.0,24.0,0.292,9.0,20.0,0.45
Massachusetts (FBS Independent),12,2-10,802.0,4274.0,5.33,37.0,,886.0,5432.0,6.13,50.0,53.0,452.7,11.0,4.0,15.0,10.0,15.0,25.0,-10.0,-0.83,323:39,26:58,46.0,48.0,280.0,70.0,5.8,45.0,302.0,3.75,37.0,35.0,0.0,1.0,7.0,0.0,280.0,23.3,53.0,47.0,1.0,0.0,19.0,1.0,426.0,35.5,366.0,1194.0,3.26,10.0,99.5,492.0,2317.0,4.71,23.0,193.1,41.0,9.0,16.0,7.0,32.0,0.78,57.0,21.0,15.0,15.0,51.0,0.895,33.0,229.0,0.0,6.94,33.0,229.0,0.0,6.94,436.0,253.0,15.0,3080.0,7.06,12.17,27.0,256.7,254.0,394.0,3115.0,27.0,7.91,12.26,259.6,46.0,1029.0,0.0,22.37,46.0,1029.0,0.0,22.37,119.0,142.0,25.0,286.0,119.0,142.0,25.0,286.0,93.0,794.0,66.17,160.0,52.0,0.325,69.0,171.0,0.404,12.0,24.0,0.5,15.0,25.0,0.6
Vanderbilt (SEC),13,6-7,891.0,4624.0,5.19,35.0,,899.0,5306.0,5.9,34.0,37.0,408.2,14.0,5.0,19.0,4.0,11.0,15.0,4.0,0.31,413:28,31:48,48.0,40.0,201.0,68.0,5.2,32.0,217.0,2.46,36.0,36.0,0.0,0.0,15.0,1.0,299.0,23.0,37.0,33.0,0.0,0.0,19.0,0.0,312.0,24.0,497.0,2138.0,4.3,26.0,164.5,455.0,2126.0,4.67,14.0,163.5,46.0,24.0,8.0,11.0,43.0,0.935,49.0,14.0,9.0,9.0,32.0,0.653,20.0,141.0,0.0,7.05,20.0,141.0,0.0,7.05,394.0,210.0,11.0,2486.0,6.31,11.84,9.0,191.2,271.0,444.0,3180.0,20.0,7.16,11.73,244.6,39.0,902.0,1.0,23.13,39.0,902.0,1.0,23.13,108.0,138.0,20.0,266.0,108.0,138.0,20.0,266.0,67.0,575.0,44.23,183.0,65.0,0.355,77.0,191.0,0.403,6.0,18.0,0.333,6.0,19.0,0.316
Buffalo (MAC),12,2-10,823.0,4245.0,5.16,23.0,,881.0,5217.0,5.92,44.0,49.0,434.8,8.0,5.0,13.0,8.0,11.0,19.0,-6.0,-0.5,323:42,26:58,55.0,28.0,266.0,69.0,5.8,23.0,147.0,1.92,24.0,21.0,0.0,0.0,11.0,0.0,198.0,16.5,49.0,44.0,1.0,0.0,16.0,0.0,388.0,32.3,426.0,1839.0,4.32,12.0,153.3,597.0,3039.0,5.09,29.0,253.3,28.0,7.0,7.0,8.0,22.0,0.786,49.0,23.0,7.0,13.0,43.0,0.878,21.0,236.0,1.0,11.24,21.0,236.0,1.0,11.24,397.0,212.0,11.0,2406.0,6.06,11.35,11.0,200.5,163.0,284.0,2178.0,15.0,7.67,13.36,181.5,35.0,778.0,1.0,22.23,35.0,778.0,1.0,22.23,147.0,96.0,16.0,259.0,147.0,96.0,16.0,259.0,63.0,516.0,43.0,181.0,66.0,0.365,84.0,182.0,0.462,7.0,16.0,0.438,9.0,24.0,0.375
Virginia (ACC),12,2-10,871.0,4235.0,4.86,36.0,,846.0,5359.0,6.33,45.0,51.0,446.6,8.0,9.0,17.0,10.0,16.0,26.0,-9.0,-0.75,348:05,29:00,56.0,20.0,229.0,66.0,5.5,36.0,245.0,3.0,37.0,29.0,2.0,0.0,5.0,0.0,270.0,22.5,51.0,49.0,1.0,0.0,16.0,0.0,405.0,33.8,384.0,1363.0,3.55,13.0,113.6,485.0,2280.0,4.7,20.0,190.0,39.0,12.0,16.0,5.0,33.0,0.846,41.0,14.0,13.0,11.0,38.0,0.927,15.0,118.0,0.0,7.87,15.0,118.0,0.0,7.87,487.0,266.0,16.0,2872.0,5.9,10.8,23.0,239.3,221.0,361.0,3079.0,25.0,8.53,13.93,256.6,31.0,807.0,1.0,26.03,31.0,807.0,1.0,26.03,102.0,135.0,21.0,258.0,102.0,135.0,21.0,258.0,76.0,695.0,57.92,182.0,63.0,0.346,75.0,173.0,0.434,12.0,23.0,0.522,8.0,15.0,0.533
UCF (AAC),13,6-7,975.0,4561.0,4.68,39.0,,1008.0,4814.0,4.78,38.0,40.0,370.3,11.0,15.0,26.0,16.0,9.0,25.0,1.0,0.08,356:49,27:26,72.0,62.0,415.0,103.0,7.9,36.0,259.0,2.77,46.0,39.0,3.0,0.0,17.0,1.0,374.0,28.8,40.0,36.0,1.0,0.0,14.0,0.0,320.0,24.6,527.0,1835.0,3.48,25.0,141.2,576.0,2204.0,3.83,22.0,169.5,35.0,17.0,6.0,9.0,32.0,0.914,58.0,17.0,10.0,14.0,41.0,0.707,18.0,191.0,1.0,10.61,18.0,191.0,1.0,10.61,448.0,244.0,9.0,2726.0,6.08,11.17,14.0,209.7,223.0,432.0,2610.0,16.0,6.04,11.7,200.8,32.0,641.0,0.0,20.03,32.0,641.0,0.0,20.03,124.0,113.0,18.0,255.0,124.0,113.0,18.0,255.0,91.0,729.0,56.08,212.0,63.0,0.297,64.0,221.0,0.29,15.0,35.0,0.429,14.0,31.0,0.452
Marshall (C-USA),12,3-9,834.0,4200.0,5.04,40.0,,857.0,5472.0,6.39,49.0,55.0,456.0,12.0,8.0,20.0,4.0,12.0,16.0,4.0,0.33,,,46.0,48.0,254.0,70.0,5.8,28.0,186.0,2.33,44.0,39.0,1.0,0.0,4.0,0.0,317.0,26.4,55.0,52.0,0.0,1.0,13.0,0.0,423.0,35.3,396.0,1298.0,3.28,12.0,108.2,485.0,2428.0,5.01,28.0,202.3,34.0,11.0,14.0,3.0,28.0,0.824,55.0,24.0,12.0,8.0,44.0,0.8,,,,,,,,,438.0,264.0,12.0,2902.0,6.63,10.99,28.0,241.8,220.0,372.0,3044.0,21.0,8.18,13.84,253.7,,,,,,,,,,,,,,,,,,,,173.0,59.0,0.341,66.0,165.0,0.4,16.0,24.0,0.667,,,
South Carolina (SEC),13,6-7,877.0,4518.0,5.15,32.0,,953.0,5355.0,5.62,40.0,44.0,411.9,12.0,15.0,27.0,13.0,7.0,20.0,7.0,0.54,389:17,29:56,57.0,26.0,300.0,70.0,5.4,41.0,268.0,3.15,33.0,31.0,1.0,0.0,13.0,0.0,270.0,20.8,44.0,40.0,2.0,0.0,12.0,0.0,344.0,26.5,475.0,1747.0,3.68,20.0,134.4,550.0,2642.0,4.8,20.0,203.2,45.0,18.0,8.0,8.0,34.0,0.756,53.0,15.0,16.0,9.0,40.0,0.755,26.0,249.0,0.0,9.58,26.0,249.0,0.0,9.58,402.0,248.0,7.0,2771.0,6.89,11.17,12.0,213.2,243.0,403.0,2713.0,20.0,6.73,11.16,208.7,36.0,1032.0,3.0,28.67,36.0,1032.0,3.0,28.67,144.0,134.0,20.0,298.0,144.0,134.0,20.0,298.0,65.0,606.0,46.62,184.0,63.0,0.342,81.0,190.0,0.426,13.0,25.0,0.52,14.0,24.0,0.583
Florida (SEC),13,9-4,862.0,4472.0,5.19,29.0,,816.0,3809.0,4.67,24.0,27.0,293.0,8.0,16.0,24.0,7.0,15.0,22.0,2.0,0.15,405:51,31:13,55.0,50.0,341.0,80.0,6.2,28.0,221.0,2.15,35.0,32.0,1.0,1.0,21.0,1.0,311.0,23.9,27.0,26.0,0.0,0.0,10.0,0.0,218.0,16.8,452.0,1667.0,3.69,11.0,128.2,488.0,1878.0,3.85,16.0,144.5,42.0,10.0,11.0,9.0,30.0,0.714,39.0,14.0,4.0,10.0,28.0,0.718,29.0,284.0,1.0,9.79,29.0,284.0,1.0,9.79,410.0,241.0,15.0,2805.0,6.84,11.64,18.0,215.8,148.0,328.0,1931.0,8.0,5.89,13.05,148.5,15.0,354.0,0.0,23.6,15.0,354.0,0.0,23.6,96.0,83.0,27.0,206.0,96.0,83.0,27.0,206.0,88.0,758.0,58.31,192.0,80.0,0.417,63.0,181.0,0.348,7.0,15.0,0.467,4.0,16.0,0.25
North Texas (C-USA),13,5-8,875.0,4444.0,5.08,39.0,,942.0,5717.0,6.07,51.0,55.0,439.8,8.0,14.0,22.0,8.0,13.0,21.0,1.0,0.08,,,57.0,32.0,307.0,73.0,5.6,43.0,293.0,3.31,42.0,41.0,0.0,0.0,9.0,1.0,322.0,24.8,55.0,46.0,2.0,0.0,14.0,1.0,424.0,32.6,426.0,1736.0,4.08,24.0,133.5,588.0,3114.0,5.3,31.0,239.5,41.0,17.0,10.0,6.0,33.0,0.805,51.0,22.0,11.0,11.0,44.0,0.863,,,,,,,,,449.0,261.0,13.0,2708.0,6.03,10.38,15.0,208.3,182.0,354.0,2603.0,20.0,7.35,14.3,200.2,,,,,,,,,,,,,,,,,,,,181.0,63.0,0.348,92.0,193.0,0.477,8.0,22.0,0.364,,,
Tulane (AAC),12,4-8,849.0,4097.0,4.83,35.0,,816.0,4374.0,5.36,37.0,42.0,364.5,15.0,12.0,27.0,10.0,8.0,18.0,9.0,0.75,388:42,32:23,72.0,30.0,327.0,87.0,7.3,21.0,139.0,1.75,37.0,33.0,2.0,0.0,10.0,0.0,289.0,24.1,42.0,36.0,2.0,1.0,12.0,1.0,332.0,27.7,591.0,2737.0,4.63,25.0,228.1,472.0,1911.0,4.05,20.0,159.3,42.0,22.0,3.0,7.0,32.0,0.762,42.0,16.0,11.0,9.0,36.0,0.857,15.0,31.0,0.0,2.07,15.0,31.0,0.0,2.07,258.0,109.0,8.0,1360.0,5.27,12.48,10.0,113.3,187.0,344.0,2463.0,17.0,7.16,13.17,205.3,30.0,522.0,0.0,17.4,30.0,522.0,0.0,17.4,100.0,98.0,18.0,216.0,100.0,98.0,18.0,216.0,77.0,661.0,55.08,187.0,52.0,0.278,81.0,189.0,0.429,20.0,36.0,0.556,3.0,9.0,0.333
Georgia St. (Sun Belt),12,3-9,755.0,4007.0,5.31,27.0,,931.0,4568.0,4.91,33.0,37.0,380.7,7.0,11.0,18.0,8.0,15.0,23.0,-5.0,-0.42,306:52,25:34,40.0,12.0,204.0,46.0,3.8,17.0,122.0,1.42,31.0,26.0,0.0,0.0,9.0,0.0,239.0,19.9,37.0,36.0,1.0,0.0,19.0,1.0,319.0,26.6,336.0,1052.0,3.13,10.0,87.7,576.0,2481.0,4.31,25.0,206.8,27.0,7.0,8.0,8.0,23.0,0.852,54.0,23.0,7.0,12.0,42.0,0.778,30.0,373.0,2.0,12.43,30.0,373.0,2.0,12.43,419.0,231.0,15.0,2955.0,7.05,12.79,17.0,246.3,193.0,355.0,2087.0,8.0,5.88,10.81,173.9,31.0,773.0,1.0,24.94,31.0,773.0,1.0,24.94,138.0,110.0,19.0,267.0,138.0,110.0,19.0,267.0,73.0,581.0,48.42,170.0,65.0,0.382,77.0,197.0,0.391,5.0,14.0,0.357,18.0,26.0,0.692
Fresno St. (Mountain West),12,1-11,845.0,3951.0,4.68,24.0,,871.0,4981.0,5.72,46.0,48.0,415.1,4.0,5.0,9.0,5.0,13.0,18.0,-9.0,-0.75,345:44,28:48,41.0,30.0,190.0,56.0,4.7,31.0,186.0,2.58,24.0,23.0,0.0,0.0,15.0,0.0,212.0,17.7,48.0,45.0,1.0,0.0,12.0,0.0,371.0,30.9,440.0,1394.0,3.17,11.0,116.2,600.0,2969.0,4.95,25.0,247.4,34.0,9.0,8.0,9.0,26.0,0.765,50.0,24.0,10.0,8.0,42.0,0.84,10.0,52.0,1.0,5.2,10.0,52.0,1.0,5.2,405.0,210.0,13.0,2557.0,6.31,12.18,13.0,213.1,160.0,271.0,2012.0,21.0,7.42,12.58,167.7,34.0,603.0,0.0,17.74,34.0,603.0,0.0,17.74,167.0,80.0,14.0,261.0,167.0,80.0,14.0,261.0,76.0,669.0,55.75,200.0,76.0,0.38,68.0,165.0,0.412,8.0,23.0,0.348,9.0,13.0,0.692
Iowa (Big Ten),13,8-5,812.0,4225.0,5.2,40.0,,893.0,4565.0,5.11,28.0,30.0,351.2,9.0,9.0,18.0,2.0,10.0,12.0,6.0,0.46,356:51,27:27,46.0,28.0,247.0,60.0,4.6,30.0,217.0,2.31,42.0,38.0,1.0,0.0,10.0,1.0,324.0,24.9,30.0,29.0,0.0,0.0,12.0,0.0,245.0,18.8,502.0,2234.0,4.45,23.0,171.8,492.0,1947.0,3.96,10.0,149.8,41.0,16.0,11.0,9.0,36.0,0.878,36.0,8.0,10.0,9.0,27.0,0.75,12.0,134.0,0.0,11.17,12.0,134.0,0.0,11.17,310.0,175.0,10.0,1991.0,6.42,11.38,17.0,153.2,202.0,401.0,2618.0,18.0,6.53,12.96,201.4,21.0,428.0,0.0,20.38,21.0,428.0,0.0,20.38,106.0,115.0,15.0,236.0,106.0,115.0,15.0,236.0,65.0,537.0,41.31,157.0,50.0,0.318,64.0,183.0,0.35,11.0,17.0,0.647,12.0,21.0,0.571
UConn (AAC),12,3-9,798.0,3840.0,4.81,19.0,,862.0,4929.0,5.72,39.0,43.0,410.8,4.0,7.0,11.0,8.0,11.0,19.0,-8.0,-0.67,358:29,29:52,43.0,24.0,186.0,55.0,4.6,37.0,207.0,3.08,20.0,19.0,0.0,0.0,13.0,0.0,178.0,14.8,43.0,43.0,0.0,0.0,12.0,0.0,337.0,28.1,418.0,1408.0,3.37,11.0,117.3,448.0,1753.0,3.91,19.0,146.1,30.0,9.0,2.0,11.0,22.0,0.733,48.0,15.0,11.0,9.0,35.0,0.729,16.0,157.0,0.0,9.81,16.0,157.0,0.0,9.81,380.0,213.0,11.0,2432.0,6.4,11.42,8.0,202.7,265.0,414.0,3176.0,20.0,7.67,11.98,264.7,12.0,217.0,0.0,18.08,12.0,217.0,0.0,18.08,89.0,149.0,13.0,251.0,89.0,149.0,13.0,251.0,43.0,339.0,28.25,181.0,61.0,0.337,73.0,179.0,0.408,11.0,23.0,0.478,13.0,22.0,0.591
Illinois (Big Ten),12,3-9,711.0,3781.0,5.32,27.0,,877.0,4861.0,5.54,46.0,47.0,405.1,11.0,7.0,18.0,11.0,9.0,20.0,-2.0,-0.17,313:20,26:06,75.0,40.0,320.0,95.0,7.9,20.0,143.0,1.67,28.0,26.0,2.0,0.0,12.0,1.0,236.0,19.7,47.0,46.0,1.0,0.0,17.0,1.0,383.0,31.9,353.0,1686.0,4.78,14.0,140.5,569.0,2630.0,4.62,35.0,219.2,31.0,8.0,9.0,7.0,24.0,0.774,57.0,27.0,9.0,15.0,51.0,0.895,24.0,273.0,1.0,11.38,24.0,273.0,1.0,11.38,358.0,183.0,9.0,2095.0,5.85,11.45,13.0,174.6,194.0,308.0,2231.0,11.0,7.24,11.5,185.9,28.0,676.0,0.0,24.14,28.0,676.0,0.0,24.14,126.0,112.0,20.0,258.0,126.0,112.0,20.0,258.0,75.0,639.0,53.25,155.0,44.0,0.284,78.0,175.0,0.446,7.0,16.0,0.438,5.0,16.0,0.313
